,State,County,Democratic,Republican,FIPS,Total Population,Citizen Voting-Age Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural,Party,Percent Age between 30 and 64 inclusive,Percent Male,Percent more than High School Degree,Percent more than Bachelor's Degree,Citizen Voting-Age Population voted
1001,VA,lynchburg city,13582.0,12238.0,51680,78755,,62.99917466,28.22804901,3.33947051,5.854866358,53.03536283,51.5167291,13.99276236,40728,7.174604844,11.78409091,66.71136364,2.691615499,Demo,34.49050854,46.96463717,88.21590909,33.28863636,25820.0
1002,VA,madison,2273.0,3655.0,51113,13122,,85.20804755,7.117817406,2.217649749,1.798506325,51.15073922,34.64410913,20.4237159,48271,5.308192046,14.15520206,74.35511608,100.0,Rep,44.93217496999999,48.84926078,85.84479794,25.644883919999998,5928.0
1003,VA,manassas park city,3032.0,1260.0,51685,15827,,37.47393694,12.63031528,36.52618942,33.23434637,47.008277,43.59006761,6.653187591,75027,4.582843713,17.53392561,69.57922484,0.0,Demo,49.756744799,52.991723,82.46607439,30.420775160000005,4292.0
1004,VA,mathews,1566.0,2791.0,51115,8848,,86.00813743,9.821428571,1.005877034,1.322332731,53.16455696,27.9159132,29.23824593,64049,1.995192308,8.541082756,73.41790825,100.0,Rep,42.84584086999999,46.83544304,91.458917244,26.582091750000004,4357.0
1005,VA,mecklenburg,5149.0,6533.0,51117,31209,,60.07561921,35.45451633,2.6210388030000003,1.605306162,51.51078215,30.96222244,23.8104393,40040,6.127487655,20.05392946,82.86869917,77.81037064,Rep,45.227338259999996,48.48921785,79.94607054,17.13130083,11682.0
1006,VA,middlesex,2031.0,3014.0,51119,10728,,77.63795675,19.66815809,0.587248322,1.221103654,50.64317673,27.73117077,28.98956003,53093,5.29271981,11.40858659,76.62807525,100.0,Rep,43.279269199999995,49.35682327,88.59141341,23.371924750000005,5045.0
1007,VA,montgomery,20109.0,14382.0,51121,97227,76220.0,84.21323295,4.128482829,3.019737316,8.452384626,48.19957419,52.87317309,11.031915,49712,4.6401243910000005,8.659851301,53.98698885,24.92584117,Demo,36.09491191,51.80042581,91.340148699,46.01301115,34491.0
1008,VA,nelson,3808.0,3417.0,51125,14831,,81.74094801,13.00654035,3.667992718,3.317375767,51.64857393,32.12864945,23.26208617,50994,3.830874007,13.63552607,69.94656348,100.0,Demo,44.60926438,48.35142607,86.36447393,30.053436520000005,7225.0
1009,VA,new kent,3736.0,6774.0,51127,20051,15620.0,79.86634083,12.12408359,2.613335993,2.762954466,49.05490998,33.18039001,14.7324323,75303,4.878967693,8.23071036,74.04160579,100.0,Rep,52.087177690000004,50.94509002,91.76928964,25.958394209999994,10510.0
1010,VA,newport news city,39398.0,17891.0,51700,181606,133205.0,44.71988811,39.40838959,8.385736154,7.096131185,51.50435558,45.27548649,11.73309252,50089,8.294556384,10.79363435,75.2773964,0.028220608,Demo,42.99142099,48.49564442,89.20636565,24.7226036,57289.0
1011,VA,norfolk city,50565.0,15603.0,51710,245724,,43.84268529,41.35330696,7.424590191,7.11367225,47.90455959,49.61175954,9.946932331000001,45268,9.675144977,12.4881961,73.38835171,0.0,Demo,40.441308129,52.09544041,87.5118039,26.611648290000005,66168.0
1012,VA,northampton,2924.0,2124.0,51131,12118,9350.0,54.14259779,35.5916818,8.243934643,5.627991418,52.36837762,31.92771084,24.8143258,37011,7.039215686,20.71113124,78.51885404,100.0,Demo,43.25796336,47.63162238,79.28886876,21.481145960000006,5048.0
1013,VA,northumberland,2631.0,3567.0,51133,12272,,69.89895698,28.95208605,0.358539765,2.469035202,51.38526728,25.07333768,33.89830508,54440,7.569795765,10.34876479,72.93958896,100.0,Rep,41.02835723999999,48.61473272,89.65123521,27.060411040000005,6198.0
1014,VA,nottoway,2466.0,2775.0,51135,15641,,55.01566396,38.84022761,3.823284956,6.003452465,45.76433732,35.40694329,18.29166933,36849,8.258642766,25.07720254,84.75930972,52.34340503,Rep,46.301387379999994,54.23566268,74.92279746,15.240690279999995,5241.0
1015,VA,orange,6148.0,8577.0,51137,34873,,79.36512488,12.24729734,4.209560405,4.828950764,50.93625441,34.88085338,19.63410088,66990,7.651360047000001,10.62642555,74.06321277,57.77903886,Rep,45.48504574000001,49.06374559,89.37357445,25.936787229999993,14725.0
1016,VA,page,2356.0,5825.0,51139,23759,,94.54522497,1.574140326,1.839303001,1.915063765,51.02487478,33.0779915,20.05976683,45030,8.615757996000001,20.75131043,87.09959231,80.15972049,Rep,46.86224167,48.97512522,79.24868957,12.900407689999994,8181.0
1017,VA,patrick,1633.0,4999.0,51141,18180,14675.0,89.98899890000001,5.781078107999999,2.733773377,1.914191419,50.67656766,28.88338834,23.80088009,35999,7.704835881,20.3491784,86.39964789,100.0,Rep,47.315731570000004,49.32343234,79.6508216,13.600352110000003,6632.0
1018,VA,pittsylvania,8105.0,16923.0,51143,62392,49220.0,74.28195923,21.09244775,2.434607001,2.186177715,50.84786511,32.32786255,19.79740992,43087,6.653382418,17.76090747,85.37726479999998,85.62970428,Rep,47.87472753000001,49.15213489,82.23909253,14.622735200000022,25028.0
1019,VA,portsmouth city,23985.0,8601.0,51740,96071,72180.0,38.94307335,52.2217943,3.880463407,2.702168188,51.80023108,42.34368332,13.79812847,47050,10.86291375,15.10405999,78.92804815,0.0,Demo,43.85818821,48.19976892,84.89594001,21.071951850000005,32586.0
1020,VA,prince george,5475.0,7004.0,51149,37664,28740.0,55.97652931,31.25,7.290781647999999,4.250743415,45.26603653,38.13190314,12.16280799,64805,9.404486659,11.51018208,77.93817608,53.40237929,Rep,49.705288870000004,54.73396347,88.48981792000001,22.061823919999995,12479.0
1021,VA,prince william,106449.0,54040.0,51153,443630,,45.54178031,19.92335956,21.89144107,22.7991795,50.1846133,43.33769132,8.30872574,98546,5.368197087,10.97193657,60.54900675,4.166148427,Demo,48.35358294,49.8153867,89.02806343,39.45099325,160489.0
1022,VA,pulaski,4063.0,7835.0,51155,34417,27780.0,91.09161170000002,5.288084377,1.525408955,1.348170962,50.17869076,31.41761339,20.73684516,49469,6.701652792999999,15.87220698,81.78361427,46.90295939,Rep,47.84554145,49.82130924,84.12779302,18.21638573,11898.0
1023,VA,richmond,1191.0,1683.0,51159,8868,,61.36671177,26.02616148,6.326116373,6.044203879,44.06856112,29.8714479,19.812810100000004,44919,6.307922272000001,19.43404701,86.56984579,100.0,Rep,50.315742,55.93143888,80.56595299,13.430154209999998,2874.0
1024,VA,richmond city,75485.0,11962.0,51760,216773,168395.0,39.83106752,48.35980496,6.333353324,6.495273857999999,52.5143814,43.92382815,11.53510815,41187,9.089291012,15.99680651,63.30894997,0.0,Demo,44.5410637,47.4856186,84.00319349,36.69105003,87447.0
1025,VA,roanoke,17012.0,24194.0,51161,93655,,86.91367252,5.688964818,2.687523357,5.530938017,52.00896909,33.72377342,19.58144253,60380,4.766776632,8.357219635,65.90827660000001,18.54053001,Rep,46.694784049999996,47.99103091,91.642780365,34.09172339999999,41206.0
1026,VA,russell,2471.0,6379.0,51167,27973,,96.80048618,0.990240589,1.1368104959999998,1.068887856,51.04922604,32.6993887,18.54645551,38370,6.634146341,21.76502436,86.88290594,88.18562481,Rep,48.75415579,48.95077396,78.23497564,13.11709406,8850.0
1027,VA,salem city,4116.0,5571.0,51775,25290,19975.0,85.7216291,7.441676552,3.349149862,3.179122183,52.93001186,38.99169632,17.80150257,52351,5.03381494,10.51546392,73.10162003,0.0,Rep,43.20680111,47.06998814,89.48453608,26.898379969999993,9687.0
1028,VA,scott,1627.0,5824.0,51169,22378,,96.91661453,0.674769863,1.269103584,0.98310841,49.68719278,31.37903298,21.34238985,38017,7.770938667999999,20.7122093,87.43943798,82.12451999999998,Rep,47.27857716999999,50.31280722,79.2877907,12.560562020000006,7451.0
1029,VA,shenandoah,5362.0,10836.0,51171,42857,32575.0,88.89796299,1.824672749,6.69902233,5.763352545,51.06517022,33.53244511,20.1600672,50450,5.533744625,14.28803009,80.56996499,66.58490701,Rep,46.30748769,48.93482978,85.71196991,19.430035009999997,16198.0
1030,VA,smyth,2683.0,6864.0,51173,31513,24960.0,94.37692381,2.068987402,1.948402247,1.25662425,50.42363469,33.3164091,19.99492273,38906,7.343412527000001,17.44969398,85.20981022,75.28564332,Rep,46.68866817,49.57636531,82.55030602,14.790189780000006,9547.0
1031,VA,southampton,3047.0,3869.0,51175,18291,,60.41222459,35.17030233,1.372259581,0.552184134,47.76119403,32.18522771,17.73549833,51032,5.827702703,17.43959178,83.91115113,97.9644588,Rep,50.07927396000001,52.23880597,82.56040822,16.088848870000007,6916.0
1032,VA,spotsylvania,24554.0,26466.0,51177,129181,92210.0,70.14499036,15.66793878,8.620462762,7.184493076,50.89912603,40.642199700000006,12.13104094,79742,5.598441242000001,10.42063765,70.40382635,32.32758973,Rep,47.226759359999996,49.10087397,89.57936235,29.596173649999997,51020.0
1033,VA,stafford,28536.0,26368.0,51179,139548,,64.70103477,16.56634276,11.18898157,8.775475105,49.66248173,43.4925617,9.125175567000001,97528,4.895074512,6.460530357000001,62.66680318,19.75480959,Demo,47.382262733,50.33751827,93.539469643,37.33319682,54904.0
1034,VA,staunton city,5417.0,3937.0,51790,24234,19360.0,81.72815053,11.05884295,2.7028142280000003,3.070066848,54.86919204,35.01691838,20.68581332,42948,5.006247397,11.8407386,66.33006347,3.693253601,Demo,44.297268300000006,45.13080796,88.1592614,33.66993653,9354.0
1035,VA,suffolk city,21397.0,13397.0,51800,87061,,50.04307325,41.36869551,3.750244082,3.720379963,51.59256154,39.61360425,12.97481076,65435,7.276632104,11.96325903,73.4094166,21.63267719,Demo,47.411584989999994,48.40743846,88.03674097,26.5905834,34794.0
1036,VA,surry,1997.0,1436.0,51181,6731,5450.0,51.93879067,46.10013371,0.356559204,0.653691873,50.72054672,32.10518497,19.0759174,56632,8.234270803,16.44471348,77.17917676,100.0,Demo,48.81889762999999,49.27945328,83.55528652,22.820823239999996,3433.0
1037,VA,sussex,2258.0,1598.0,51183,11733,,38.31074746,55.82544959,2.6932583310000004,2.897809597,34.24529106,26.39563624,16.12545811,37917,6.605271515,27.73126404,88.73800286,100.0,Demo,57.47890565,65.75470894,72.26873596,11.261997140000005,3856.0
1038,VA,tazewell,2809.0,10428.0,51185,43367,34700.0,94.07383494,3.0276477510000004,0.887771808,0.8185947840000001,50.44849771,33.15885351,19.24274218,38238,8.33427762,21.23532414,85.43899949,51.88783886,Rep,47.59840431,49.55150229,78.76467586,14.56100051,13237.0
1039,VA,washington,5825.0,14350.0,51191,54562,,95.48403651,1.268281954,1.414904146,1.611011327,50.50034823,32.00579158,20.30167516,43835,6.425856972999999,15.91383254,75.22308524,71.67614258,Rep,47.692533260000005,49.49965177,84.08616746,24.776914759999997,20175.0
1040,VA,westmoreland,3448.0,3421.0,51193,17528,13750.0,63.68096759,26.82565039,6.104518485,3.3146964860000003,50.70743953,31.80625285,23.00890005,51566,6.599801882,15.01238774,78.80922886,78.8415263,Demo,45.184847100000006,49.29256047,84.98761226,21.190771139999995,6869.0
1041,VA,williamsburg city,4530.0,1547.0,51830,14988,,68.71497198,14.73845743,7.412596744,9.067253803,56.41846811,58.85374967,15.1587937,50091,9.079993997,5.315660016,43.29051653,0.0,Demo,25.98745663,43.58153189,94.684339984,56.70948347,6077.0
1042,VA,winchester city,5242.0,3657.0,51840,27349,,67.62952942,9.514059015,16.48689166,11.64576401,51.16823284,41.60298366,15.13400856,46466,5.123648749,16.51462376,68.72892132,0.0,Demo,43.26300778,48.83176716,83.48537624,31.271078680000002,8899.0
1043,VA,wise,2860.0,7991.0,51195,40074,,91.94490193,5.140490093,1.230224085,1.17033488,48.33058841,37.36337775,15.76832859,36352,10.37265451,24.75863549,85.57534149,56.67036572,Rep,46.868293660000006,51.66941159,75.24136451,14.42465851,10851.0
1044,VA,wythe,2879.0,7669.0,51197,29171,23195.0,94.05231223,3.383497309,1.100407939,0.901580337,51.20496383,32.50831305,19.64965205,42888,7.545249691,17.78730622,83.40950855,75.33093894,Rep,47.8420349,48.79503617,82.21269378,16.590491450000002,10548.0
1045,VT,addison,11964.0,4439.0,50001,36926,29475.0,93.1078373,0.974922819,2.07171099,4.387152684,50.40892596,36.3592049,16.97448952,61020,4.961464355,7.484448671,64.22599945,78.43078678,Demo,46.66630558,49.59107404,92.515551329,35.77400055,16403.0
1046,VT,caledonia,6803.0,4296.0,50005,30859,24280.0,95.25584108,0.793933698,1.370750834,1.817946142,50.14420428,35.02381801,18.02715577,46931,6.277998208,9.377313101,72.33068098,74.39075159,Demo,46.94902622,49.85579572,90.622686899,27.669319020000003,11099.0
1047,VT,essex,1059.0,976.0,50009,6173,,95.69091204,0.6965818890000001,1.263567147,3.628705654,49.47351369,28.78665155,22.80900697,39467,7.121160985,15.73636754,84.13482181,100.0,Demo,48.40434148,50.52648631,84.26363246,15.865178189999995,2035.0
1048,VT,franklin,10492.0,6782.0,50011,48625,36880.0,94.31156812,0.413367609,1.379948586,2.801028278,50.3403599,36.81233933,13.88791774,58884,5.044244483,10.29770765,76.54361417,71.71490806,Demo,49.29974293,49.6596401,89.70229235,23.456385830000002,17274.0
1049,VT,orange,8097.0,3790.0,50017,28897,,95.76080562,0.515624459,1.245804063,1.941377998,50.23358826,32.60546077,17.91189397,54263,4.313430024,8.273484631,69.80752657,97.23873376,Demo,49.48264525999999,49.76641174,91.726515369,30.192473430000007,11887.0
1050,VT,orleans,5571.0,3853.0,50019,27076,21250.0,95.58649727,0.450583543,1.311124243,4.036785345,49.87073423,32.91845177,20.4092185,43959,5.215437074,12.92086037,77.85725234,85.29616981,Demo,46.67232973000001,50.12926577,87.07913963,22.142747659999998,9424.0
1051,VT,rutland,13585.0,9576.0,50021,60133,48560.0,95.77769278,0.628606589,1.338699217,2.388039845,50.85892937,33.35439775,19.41030715,50029,5.517349662000001,9.102877997,70.80426849,61.01359463,Demo,47.235295099999995,49.14107063,90.89712200299999,29.19573151,23161.0
1052,VT,washington,19395.0,6517.0,50023,58963,,94.45414921,0.7462306870000001,1.831657141,3.57851534,50.59444058,34.28760409,17.00388379,58171,4.603880113,6.360297625,59.53925403,52.80511976,Demo,48.708512119999995,49.40555942,93.639702375,40.46074597,25912.0
1053,VT,windham,14386.0,3673.0,50025,43609,34945.0,93.68708294,0.8071728309999999,2.086725217,3.10715678,50.88399184,32.42679263,19.17264785,50917,6.045682262000001,8.547223094,64.73486037,68.24523173,Demo,48.40055952,49.11600816,91.452776906,35.26513962999999,18059.0
1054,VT,windsor,17354.0,6402.0,50027,55894,,95.12827853,0.713851218,1.452749848,3.594303503,50.97684904,30.70454789,20.70705264,54763,4.541634451,7.5525950060000016,64.82244693,75.58849479,Demo,48.58839947,49.02315096,92.447404994,35.17755307,23756.0
1055,WA,adams,1365.0,2867.0,53001,19100,,35.67015707,0.308900524,61.88481675,23.80104712,49.13089005,51.51308901,10.37696335,47554,6.068949006,33.93488017,86.21216461,40.15912003,Rep,38.10994764,50.86910995,66.06511983,13.787835389999998,4232.0
1056,WA,benton,28187.0,46938.0,53005,187519,,72.18575184,1.380660093,20.34247196,10.04324895,49.88774471,42.36370714,13.3746447,61147,6.5323388620000005,10.35897266,70.58716069,10.57102245,Rep,44.26164816,50.11225529,89.64102734,29.412839309999995,75125.0
1057,WA,chelan,14787.0,18775.0,53007,74761,51850.0,68.84070572,0.405291529,27.16255802,11.25453111,50.24277364,39.04308396,17.46365083,51845,6.838727679,17.38194001,74.68889598,27.22454557,Rep,43.493265210000004,49.75722636,82.61805999,25.311104020000002,33562.0
1058,WA,clallam,20036.0,19504.0,53009,72969,58510.0,83.60810755,0.941495704,5.857281859,4.881525031000001,50.56530856,29.85377352,26.92924393,47180,9.283716089,8.079446063999999,75.74344023,35.4531959,Demo,43.21698255,49.43469144,91.920553936,24.256559769999996,39540.0
1059,WA,clark,102619.0,91153.0,53011,450893,317385.0,80.02053702,1.792886561,8.658817059,10.41510957,50.59603942,39.7178488,13.73496595,62879,7.242352309,8.292207965,72.11733401,13.768475400000002,Demo,46.54718525,49.40396058,91.707792035,27.882665990000007,193772.0
1060,WA,columbia,731.0,1468.0,53013,3971,,87.91236464,0.377738605,6.799294888,4.784688995,50.89398136,28.25484765,26.56761521,42083,8.99321267,10.07096992,74.58600879,34.25698872,Rep,45.17753714,49.10601864,89.92903008,25.413991210000006,2199.0
1061,WA,cowlitz,20485.0,23773.0,53015,102854,,84.59855718,0.5833511579999999,8.400256675,4.377078189,50.74571723,36.7238999,17.95360414,49127,9.661424203,12.04809076,84.14190162,28.65149888,Rep,45.32249596,49.25428277,87.95190924,15.858098380000001,44258.0
1062,WA,douglas,5390.0,9512.0,53017,40101,,65.27767387,0.22443330600000005,30.54038553,15.82504177,49.79676317,40.65983392,15.73028104,53758,5.064683392,18.92522471,82.30254351,26.595717,Rep,43.60988504,50.20323683,81.07477529,17.697456489999993,14902.0
1063,WA,ferry,1329.0,2159.0,53019,7639,6130.0,73.77929048,0.170179343,4.136667103,1.649430554,49.28655583,31.28681765,22.01858882,39555,9.816849817,12.52688172,81.93548387,100.0,Rep,46.69459352999999,50.71344417,87.47311828,18.06451613,3488.0
1064,WA,franklin,8983.0,13329.0,53021,87810,44920.0,41.60573967,1.995216946,52.02710397,22.48832707,47.90228903,50.9076415,8.092472384,58284,6.781348801,26.42212868,84.18520746,13.3336745,Rep,40.999886116,52.09771097,73.57787132,15.81479254,22312.0
1065,WA,garfield,445.0,880.0,53023,2231,,92.24562976,0.0,3.316898252,1.38951143,50.60510982,32.09323173,22.45629762,51395,4.4117647060000005,3.577926016,75.80351728,100.0,Rep,45.45047065,49.39489018,96.422073984,24.196482720000006,1325.0
1066,WA,grant,8159.0,18333.0,53025,92530,51245.0,55.510645200000006,0.652761267,40.12104182,19.25105371,49.60553334,46.74051659,12.57646169,50145,9.068370363,24.88947435,84.38385333,38.74887792,Rep,40.68302172,50.39446666,75.11052565,15.616146670000006,26492.0
1067,WA,grays harbor,13605.0,14851.0,53027,71233,54210.0,80.00224615,1.044459731,9.635983322000001,5.406202182,48.54070445,34.63703621,18.85081353,44521,12.13687105,11.75474522,84.69323462,40.11291674,Rep,46.51215026000001,51.45929555,88.24525478,15.306765380000002,28456.0
1068,WA,jefferson,14331.0,6502.0,53031,30333,,88.72185409,0.880229453,3.445092803,4.895658194,50.95770283,23.3211354,31.64210596,50928,7.219819111,5.494818126,61.21926438,57.4685324,Demo,45.03675864,49.04229717,94.505181874,38.78073562,20833.0
1069,WA,king,708654.0,247071.0,53033,2079550,,62.24226395,5.977398957,9.338029862,21.55692337,50.09535717,38.07415066,12.16325647,78800,5.518633522000001,7.543132875,50.94444475,3.207147292,Demo,49.76259287,49.90464283,92.456867125,49.05555525,955725.0
1070,WA,kittitas,8330.0,10996.0,53037,42785,33820.0,84.55533481,1.107864906,8.538039032,6.165712282,50.02687858,46.49526703,14.63129601,47898,6.661409287000001,9.447004608,65.34405999,40.0562141,Rep,38.87343696,49.97312142,90.552995392,34.655940009999995,19326.0
1071,WA,lewis,11078.0,22793.0,53041,75724,56900.0,84.48972585,0.662933812,9.629707887,4.512439913,50.15847023,35.73107601,19.60937087,44526,9.684249287,12.92999396,84.49004225,60.65469485,Rep,44.65955311999999,49.84152977,87.07000604,15.509957749999998,33871.0
1072,WA,lincoln,1604.0,3974.0,53043,10326,7990.0,92.0588805,0.309897347,2.98276196,1.801278327,49.16715088,31.21247337,23.92988573,47676,4.1208791210000015,8.66194359,78.0243283,100.0,Rep,44.85764090000001,50.83284912,91.33805641000001,21.975671700000007,5578.0
1073,WA,mason,13220.0,14416.0,53045,61060,,81.68850311,0.946609892,8.950212905,5.922043891,48.50638716,32.27972486,21.10219456,51764,10.78742658,12.61860007,81.43349445,63.69627177,Rep,46.61808058,51.49361284,87.38139993,18.566505550000002,27636.0
